Property ID,Neighbourhood or locality,Type of building,Construction year,Price (€),Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Elevator,Basement,Building condition,Cadastral income (€),Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale
10457770,Projets Bruxelles Est,,2023.0,805000,3.0,171.0,USA hyper equipped,0,0.0,1.0,16.0,0.0,0.0,,3.0,0,1,1,As new,,55.0,,B,Gas,8,6
10233050,Projets Bruxelles Sud,,2024.0,880000,3.0,119.0,USA hyper equipped,0,0.0,1.0,28.0,0.0,0.0,,3.0,0,1,0,As new,,125.0,,C,Gas,8,6
10514865,,,2022.0,990000,2.0,217.0,USA hyper equipped,0,0.0,1.0,36.0,0.0,0.0,,4.0,0,1,1,As new,,1.0,1.0,A,Gas,8,6
10457774,Projets Bruxelles Sud,,2022.0,1340000,3.0,179.0,USA hyper equipped,0,0.0,1.0,36.0,0.0,0.0,,4.0,0,1,1,As new,,88.0,,B,Gas,8,6
10477061,Projets Bruxelles Sud,,2023.0,1750000,3.0,228.0,USA hyper equipped,0,0.0,1.0,67.0,0.0,0.0,,4.0,0,1,1,As new,,95.0,,B,Gas,8,6
10463775,1 - Bruxelles Sud,,2021.0,1750000,3.0,235.0,USA hyper equipped,0,0.0,1.0,237.0,0.0,0.0,,2.0,0,1,1,As new,,62.0,9.0,B,Gas,8,6
10577525,,,1989.0,650000,4.0,248.0,USA hyper equipped,0,0.0,1.0,100.0,1.0,666.0,1115.0,4.0,1,1,1,Good,3550.0,220.0,55.0,C,Fuel oil,8,4
10567504,,,2015.0,650000,2.0,105.0,Hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,2.0,0,1,0,As new,2445.0,100.0,21.0,C,,4,6
10552972,,,1996.0,365000,3.0,162.0,Installed,0,0.0,1.0,30.0,1.0,1039.0,1039.0,4.0,1,0,1,As new,1031.0,336.0,83.0,D,Fuel oil,3,6
10553221,,,2012.0,565000,3.0,230.0,Hyper equipped,0,0.0,1.0,38.0,0.0,0.0,,,0,1,1,Good,1608.0,111.0,,B,Gas,4,4
10553220,,,2012.0,565000,3.0,230.0,Hyper equipped,0,0.0,1.0,38.0,0.0,0.0,,,0,1,1,Good,1608.0,111.0,,B,Gas,4,4
10579650,Merchtem,,1937.0,285000,3.0,178.0,Semi equipped,0,0.0,1.0,0.0,0.0,0.0,769.0,2.0,0,0,1,Good,602.0,367.0,,D,Gas,2,4
10579648,,,1988.0,530000,5.0,177.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,380.0,612.0,4.0,0,0,0,As new,1326.0,236.0,,C,Gas,8,6
10579647,,,1954.0,395000,3.0,140.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,325.0,3.0,0,0,1,,861.0,206.0,,C,Gas,4,0
10579644,Zone Centre Province du Luxembourg,,2013.0,200000,2.0,85.0,Installed,0,0.0,1.0,6.0,1.0,16.0,,3.0,0,0,1,As new,535.0,252.0,64.0,C,Fuel oil,3,6
10579643,Zone Sud Province du Luxembourg,,,199000,3.0,187.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,507.0,334.0,81.0,D,Fuel oil,2,4
10579641,Bruxelles (19 communes),,,285000,1.0,65.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,As new,,345.0,69.0,F,Gas,4,6
10579640,Bruxelles- Quartier CEE,,1972.0,295000,1.0,83.0,Installed,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,1,1,As new,,180.0,36.0,D,Gas,3,6
10579639,Bruxelles (19 communes),,,275000,2.0,65.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,As new,434.0,2174.0,343.0,G,Gas,3,6
10579638,Bruxelles (19 communes),,1956.0,625000,4.0,312.0,Hyper equipped,0,0.0,0.0,0.0,1.0,100.0,,3.0,0,0,0,Good,3031.0,208.0,42.0,D,Gas,4,4
10579637,Bruxelles (19 communes),,1925.0,720000,3.0,202.0,Installed,0,0.0,1.0,8.0,0.0,0.0,,4.0,0,1,0,Good,,299.0,59.0,F,Gas,3,4
10579636,Bruxelles- Quartier CEE,,1932.0,329000,2.0,84.0,USA installed,1,0.0,0.0,0.0,0.0,0.0,,3.0,0,1,0,Good,,196.0,42.0,D,Gas,7,4
10579635,Bruxelles (19 communes),,1917.0,1150000,8.0,663.0,Hyper equipped,0,0.0,1.0,12.0,0.0,0.0,251.0,2.0,0,0,0,As new,,210.0,41.0,D,Gas,4,6
10579634,,,1989.0,4995000,8.0,500.0,USA hyper equipped,0,0.0,1.0,0.0,1.0,1187.0,1174.0,4.0,1,0,0,As new,,168.0,89.0,B,Gas,8,6
10579633,,,1938.0,395000,4.0,180.0,,0,0.0,1.0,9.0,1.0,100.0,,2.0,0,0,1,To renovate,,435.0,87.0,G,,0,3
10579629,,,,725000,3.0,125.0,Hyper equipped,0,0.0,1.0,80.0,0.0,0.0,,2.0,0,1,0,,,179.0,,B,,4,0
10579626,,,1969.0,345000,3.0,146.0,Installed,0,0.0,1.0,14.0,0.0,0.0,860.0,4.0,0,0,0,Good,961.0,685.0,,F,Fuel oil,3,4
10579624,,,1953.0,348000,1.0,83.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,,0,1,1,To be done up,1298.0,196.0,51.0,D,Gas,4,1
10579623,,,1985.0,445000,3.0,190.0,USA installed,0,0.0,1.0,60.0,1.0,1200.0,1523.0,4.0,0,0,1,As new,,183.0,,B,Gas,7,6
10579622,,,,5400000,5.0,370.0,,0,0.0,0.0,0.0,0.0,0.0,6800.0,4.0,0,0,0,As new,,,,,,0,6
10579621,,,,1325000,7.0,337.0,,0,0.0,0.0,0.0,0.0,0.0,2500.0,4.0,0,0,0,Good,,,,,,0,4
10579620,,,2012.0,1799000,5.0,165.0,,0,0.0,0.0,0.0,0.0,0.0,1320.0,4.0,0,0,0,Good,,,,,,0,4
10579619,,,,3790000,4.0,246.0,,1,0.0,0.0,0.0,0.0,0.0,1300.0,4.0,0,0,0,As new,,,,,,0,6
10579618,,,2019.0,3990000,4.0,300.0,,0,0.0,0.0,0.0,0.0,0.0,2780.0,4.0,0,0,0,As new,,,,,,0,6
10579617,,,,5900000,6.0,453.0,,0,0.0,0.0,0.0,0.0,0.0,64000.0,4.0,0,0,0,As new,,,,,,0,6
10579616,,,,7790000,5.0,350.0,,1,0.0,0.0,0.0,0.0,0.0,40000.0,4.0,0,0,0,As new,,,,,,0,6
10579615,,,,300000,3.0,442.0,Installed,0,0.0,1.0,70.0,1.0,160.0,,4.0,0,0,1,Just renovated,,143.0,30.0,B,Gas,3,5
10579614,LIEGE centre,,,450000,5.0,180.0,Installed,0,0.0,1.0,15.0,1.0,102.0,184.0,2.0,0,0,0,As new,950.0,254.0,48.0,C,Gas,3,6
10579613,Namur,,,295000,3.0,155.0,Installed,0,0.0,1.0,0.0,1.0,9.0,967.0,4.0,0,0,0,Good,651.0,408.0,,E,Gas,3,4
10553219,,,2012.0,565000,3.0,230.0,Hyper equipped,0,0.0,1.0,38.0,0.0,0.0,,,0,1,1,Good,1608.0,111.0,,B,Gas,4,4
10553218,,,2012.0,565000,3.0,230.0,Hyper equipped,0,0.0,1.0,38.0,0.0,0.0,,,0,1,1,Good,1608.0,111.0,,B,Gas,4,4
10565183,,,1999.0,439000,3.0,157.0,Not installed,0,0.0,1.0,32.0,0.0,0.0,1796.0,4.0,0,1,1,Good,959.0,265.0,,C,Fuel oil,1,4
10564997,,,1979.0,585000,5.0,220.0,Installed,0,1.0,1.0,0.0,0.0,0.0,729.0,4.0,0,0,1,Good,1113.0,151.0,,B,Fuel oil,3,4
10579587,Gent en omstreken,,2022.0,1274000,3.0,180.0,Hyper equipped,0,0.0,1.0,58.0,0.0,0.0,,4.0,0,1,0,As new,,,,,,4,6
10575935,,,1850.0,555000,7.0,383.0,Semi equipped,0,0.0,1.0,50.0,1.0,500.0,711.0,2.0,1,0,1,To be done up,1757.0,373.0,1963.0,E,,2,1
10566912,,,1918.0,199000,3.0,90.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,Good,560.0,418.0,1000.0,E,,2,4
10502591,,,2014.0,139000,1.0,30.0,Hyper equipped,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,1,0,Good,466.0,145.0,,B,Gas,4,4
10123521,Bruxelles,,1983.0,155000,,32.0,Installed,1,0.0,1.0,13.0,0.0,0.0,,2.0,0,1,1,Good,669.0,364.0,78.0,G,Gas,3,4
10477304,Oupeye,,1950.0,169000,4.0,119.0,Not installed,0,0.0,0.0,0.0,1.0,649.0,,3.0,0,0,0,To renovate,919.0,180.0,33.0,C,Gas,1,3
10386832,,,1963.0,179000,2.0,93.0,Semi equipped,0,0.0,0.0,0.0,1.0,0.0,1517.0,4.0,0,0,1,Good,691.0,852.0,212.0,G,Fuel oil,2,4
10376761,,,2001.0,185000,1.0,37.0,USA installed,1,0.0,1.0,3.0,0.0,0.0,,2.0,0,1,0,Good,836.0,283.0,45.0,F,Electric,7,4
9207633,Bruxelles Est,,1965.0,185000,,53.0,Hyper equipped,0,0.0,1.0,4.0,0.0,0.0,,2.0,0,1,1,As new,827.0,186.0,55.0,D,Gas,4,6
10496742,Brabant Wallon,,1970.0,195000,1.0,47.0,Not installed,0,0.0,1.0,23.0,0.0,0.0,,2.0,0,0,0,To be done up,676.0,403.0,74.0,E,Gas,1,1
10523250,Waremme et 5 kms,,1874.0,195000,3.0,190.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,Good,615.0,380.0,95.0,E,Fuel oil,2,4
10329206,,,1977.0,398500,5.0,215.0,Hyper equipped,0,0.0,1.0,0.0,0.0,0.0,769.0,4.0,0,0,1,To be done up,1271.0,380.0,,D,Electric,4,1
10579611,,,1953.0,210000,3.0,190.0,Semi equipped,0,0.0,0.0,0.0,1.0,0.0,1276.0,3.0,0,0,0,To be done up,712.0,829.0,,F,Electric,2,1
10526266,,,2022.0,275000,5.0,205.0,,0,0.0,0.0,0.0,1.0,0.0,400.0,3.0,0,0,0,,,,,,,0,0
10579607,Antwerpen,,,510000,3.0,117.0,,0,0.0,1.0,14.0,0.0,0.0,,,0,1,1,To renovate,,165.0,,B,Gas,0,3
10579604,,,,469000,4.0,160.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,718.0,329.0,67.0,F,Gas,4,4
10579603,Bruxelles,,,795000,7.0,359.0,USA installed,0,0.0,0.0,0.0,1.0,100.0,180.0,2.0,0,0,0,As new,1988.0,238.0,47.0,E,Gas,7,6
10579601,,,1973.0,249000,2.0,90.0,Semi equipped,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,0,0,,,301.0,,D,Gas,2,0
10579599,,,,105000,1.0,45.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,1,Good,510.0,200.0,,C,Gas,2,4
10579598,,,2023.0,218000,2.0,89.0,USA installed,0,0.0,1.0,0.0,1.0,74.0,,2.0,0,0,0,,,62.0,,A,,7,0
10579597,,,2023.0,274000,3.0,109.0,USA installed,0,0.0,1.0,9.0,1.0,81.0,,2.0,0,0,0,,,60.0,,A,,7,0
10579596,,,2023.0,186000,1.0,69.0,USA installed,0,0.0,1.0,0.0,1.0,103.0,,2.0,0,0,0,,,66.0,,A,,7,0
10579595,,,2023.0,234000,2.0,99.0,USA installed,0,0.0,1.0,0.0,1.0,155.0,,2.0,0,0,0,,,82.0,,A,,7,0
10579594,,,2023.0,282000,3.0,158.0,USA installed,0,0.0,1.0,0.0,1.0,274.0,274.0,2.0,0,0,0,,,81.0,,A,,7,0
10579593,,,2023.0,292000,3.0,146.0,,0,0.0,1.0,0.0,0.0,0.0,388.0,3.0,0,0,0,,,72.0,,A,,0,0
10512618,,,,160000,2.0,130.0,Installed,0,0.0,1.0,18.0,1.0,110.0,250.0,2.0,0,0,1,Good,359.0,284.0,52.0,D,Gas,3,4
10579589,,,1962.0,365000,3.0,168.0,USA hyper equipped,0,0.0,1.0,35.0,1.0,39.0,202.0,2.0,0,0,1,Good,448.0,171.0,5768.0,B,Gas,8,4
10579588,,,,675000,2.0,,Hyper equipped,0,0.0,1.0,21.0,0.0,0.0,,,0,1,0,As new,,,,,,4,6
10579585,,,1969.0,239000,2.0,100.0,Semi equipped,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,0,0,Good,907.0,107.0,,B,Gas,2,4
10579577,,,2022.0,427300,2.0,118.0,Hyper equipped,0,0.0,1.0,20.0,0.0,0.0,,2.0,0,1,0,As new,,,,,,4,6
10579575,,,1964.0,299000,2.0,127.0,,0,0.0,1.0,0.0,0.0,0.0,577.0,4.0,0,0,0,,485.0,541.0,,F,Pellet,0,0
10579572,Gent en omstreken,,2022.0,425250,4.0,157.0,Hyper equipped,0,0.0,1.0,14.0,1.0,45.0,160.0,3.0,0,0,0,,,,,,,4,0
10579571,Gent en omstreken,,2022.0,435750,5.0,172.0,Hyper equipped,0,0.0,1.0,14.0,1.0,39.0,149.0,3.0,0,0,0,,,,,,Gas,4,0
10579570,Gent en omstreken,,2022.0,441000,4.0,164.0,Hyper equipped,0,0.0,1.0,15.0,1.0,175.0,288.0,3.0,0,0,0,As new,,,,,Gas,4,6
10579569,Gent en omstreken,,2018.0,645000,4.0,217.0,Installed,0,0.0,1.0,30.0,1.0,117.0,280.0,3.0,0,0,0,As new,704.0,58.25,,A,,3,6
10579568,La Louvière - Binche - Manage et environs,,,419000,3.0,150.0,Installed,0,0.0,1.0,0.0,0.0,0.0,1974.0,3.0,1,0,1,As new,711.0,234.0,,C,Fuel oil,3,6
10579566,,,1899.0,269000,3.0,145.0,Not installed,0,0.0,0.0,0.0,1.0,42.0,126.0,2.0,0,0,1,To renovate,359.0,834.0,,F,Gas,1,3
10579564,,,,399000,4.0,300.0,,0,0.0,0.0,0.0,0.0,0.0,764.0,4.0,0,0,0,To be done up,1529.0,544.0,,F,Fuel oil,0,1
10494453,Liège environs,,1850.0,199000,4.0,231.0,Semi equipped,0,0.0,1.0,54.0,1.0,140.0,251.0,3.0,0,0,0,To be done up,1205.0,374.0,68.0,E,Gas,2,1
10528248,,,2010.0,199000,2.0,96.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,1,Good,740.0,133.0,25.0,B,Gas,2,4
10207621,,,1931.0,200000,3.0,345.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,To renovate,409.0,450.0,39.0,E,Gas,3,3
10540627,,,1982.0,215000,,39.0,Installed,1,0.0,0.0,0.0,0.0,0.0,,4.0,0,1,0,Good,651.0,276.0,,C,Electric,3,4
10367809,,,1951.0,240000,1.0,85.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,1005.0,332.0,61.0,D,Gas,7,4
10346863,Liège environs,,1918.0,249000,8.0,229.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,94.0,3.0,0,0,1,To renovate,1668.0,491.0,90.0,F,Gas,1,3
10579563,,,1993.0,345000,2.0,,Installed,0,0.0,0.0,0.0,1.0,0.0,297.0,2.0,0,0,0,Good,659.0,313.0,,D,Gas,3,4
10579557,,,1911.0,549000,3.0,246.0,Installed,0,0.0,1.0,40.0,0.0,0.0,,2.0,0,0,0,,,,,,Gas,3,0
10579556,,,1911.0,235000,1.0,121.0,Installed,0,0.0,1.0,10.0,0.0,0.0,,2.0,0,0,0,,,102.0,,B,Gas,3,0
10579555,,,,169000,1.0,51.0,Installed,0,0.0,1.0,13.0,0.0,0.0,,,0,0,0,,,137.0,,B,,3,0
10579550,,,1972.0,385000,2.0,120.0,Installed,0,0.0,1.0,20.0,0.0,0.0,,,0,1,1,Good,2176.0,153.0,,B,Electric,3,4
10579549,,,,219000,4.0,130.0,,0,0.0,0.0,0.0,1.0,0.0,60.0,2.0,0,0,0,,364.0,,,,,0,0
10579548,,,1973.0,465000,3.0,175.0,Installed,0,0.0,1.0,0.0,0.0,0.0,3981.0,4.0,0,0,0,,1230.0,353.0,,D,Gas,3,0
10579545,,,1956.0,400000,5.0,140.0,,0,0.0,0.0,0.0,1.0,0.0,154.0,,0,0,1,,,140.0,,B,Gas,0,0
10579544,,,,295000,2.0,106.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,1,0,To renovate,,225.0,,C,,0,3
10579543,Brabant Wallon,,,395000,4.0,185.0,Installed,0,0.0,1.0,35.0,0.0,0.0,100.0,3.0,0,0,1,,575.0,333.0,,D,Fuel oil,3,0
10579542,Bruxelles,,1936.0,210000,1.0,50.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,0,Just renovated,,178.0,35.0,D,Gas,7,5
10579541,,,,79000,2.0,140.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,4.0,0,0,1,To be done up,401.0,711.0,,G,Fuel oil,2,1
10579540,,,,99000,2.0,100.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,0,To renovate,505.0,698.0,,G,Fuel oil,2,3
10579539,,,,135000,2.0,111.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,0,1,To renovate,339.0,389.0,,E,,2,3
10579538,,,,99000,3.0,132.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,,0,0,1,To be done up,991.0,380.0,,E,,3,1
10579537,,,1955.0,279500,3.0,,,0,0.0,0.0,0.0,1.0,0.0,,,0,0,0,Just renovated,,215.0,,C,,0,5
10181067,,,,400000,5.0,190.0,Not installed,0,0.0,1.0,50.0,1.0,0.0,1730.0,,0,0,0,,,167.0,,B,,1,0
10579536,,,2005.0,2600000,5.0,500.0,,0,1.0,0.0,0.0,0.0,0.0,11050.0,4.0,1,1,0,As new,5993.0,337.0,11.0,D,Fuel oil,0,6
10579534,,,1906.0,1225000,3.0,410.0,Hyper equipped,0,0.0,1.0,25.0,1.0,20.0,110.0,3.0,0,1,1,To renovate,,,,,Gas,4,3
10579528,,All kind,1981.0,790000,6.0,,,0,0.0,0.0,0.0,1.0,0.0,1817.0,,0,0,0,To renovate,1576.0,392.0,,D,,0,3
10579527,,,,174500,1.0,65.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,0,0,As new,,212.0,,C,,0,6
10579525,,,1938.0,475000,7.0,290.0,Installed,0,0.0,0.0,0.0,0.0,0.0,408.0,3.0,0,0,0,As new,,200.0,,B,Gas,3,6
10579524,,,,382500,4.0,190.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,As new,,134.0,,B,Gas,4,6
10579520,,,1979.0,192000,2.0,106.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,0,0,Good,,339.0,,D,Gas,4,4
10579517,,,1938.0,275000,5.0,200.0,,0,0.0,1.0,0.0,0.0,0.0,474.0,3.0,0,0,1,To be done up,,302.0,,D,Gas,0,1
10579516,,,1918.0,355000,4.0,135.0,,0,0.0,0.0,0.0,0.0,0.0,70.0,2.0,0,0,0,,1086.0,335.0,,F,Gas,0,0
10579515,,,2011.0,417500,3.0,159.0,,0,0.0,0.0,0.0,0.0,0.0,547.0,3.0,0,0,0,Good,1085.0,137.0,,B,Gas,0,4
10579513,,,,348000,1.0,106.0,,0,0.0,0.0,0.0,1.0,0.0,,2.0,0,1,0,As new,1025.0,68.0,1289.0,A,Gas,0,6
10579512,,,,115000,1.0,106.0,,0,0.0,0.0,0.0,1.0,0.0,975.0,3.0,0,0,0,,208.0,1450.0,20435.0,F,Fuel oil,0,0
10579511,,All kind,,325000,3.0,262.0,,0,0.0,1.0,0.0,1.0,0.0,1080.0,,0,0,0,,,572.0,25675.0,F,Gas,0,0
10495863,,,1996.0,265000,2.0,106.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,4.0,0,1,0,Good,1461.0,118.0,,C,Gas,3,4
10455439,Liège environs,,1899.0,274000,1.0,169.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0,0,1,To be done up,1090.0,212.0,38.0,C,Gas,1,1
10511069,Est de Bruxelles + VL,,2015.0,275000,1.0,50.0,USA hyper equipped,0,0.0,1.0,7.0,0.0,0.0,,,0,1,1,As new,1267.0,130.0,25.0,C,Gas,8,6
10473354,,,1997.0,279000,2.0,107.0,Semi equipped,0,0.0,1.0,12.0,1.0,230.0,479.0,4.0,0,0,1,Good,699.0,624.0,154.0,G,Fuel oil,2,4
10442731,,,1970.0,295000,4.0,278.0,USA installed,0,0.0,1.0,0.0,1.0,950.0,950.0,4.0,0,0,0,Good,989.0,249.0,46.0,C,Fuel oil,7,4
10579509,,All kind,,325000,3.0,262.0,,0,0.0,1.0,0.0,1.0,0.0,1080.0,,0,0,0,,,572.0,25675.0,F,Gas,0,0
10579508,,All kind,1977.0,339000,3.0,119.0,,0,0.0,0.0,0.0,1.0,0.0,1080.0,4.0,0,0,0,To renovate,1164.0,672.0,20982.0,F,Fuel oil,0,3
10579505,,,1992.0,659000,3.0,,Installed,0,0.0,1.0,20.0,0.0,0.0,2491.0,4.0,0,0,0,Good,1645.0,318.0,,D,Fuel oil,3,4
10579496,,All kind,1998.0,695000,4.0,277.0,,0,0.0,0.0,0.0,1.0,0.0,7258.0,,0,0,0,,1058.0,224.0,,C,Electric,0,0
10579495,,,1949.0,325000,3.0,269.0,,0,0.0,0.0,0.0,0.0,0.0,657.0,,0,0,1,,679.0,652.0,19894.0,F,,0,0
10579494,,,2003.0,167000,1.0,51.0,,0,0.0,1.0,18.0,1.0,0.0,,,0,1,0,Good,528.0,128.0,1297.0,B,,0,4
10579489,,All kind,1977.0,549000,3.0,188.0,,0,0.0,0.0,0.0,0.0,0.0,594.0,,0,0,0,To renovate,1722.0,594.0,,F,Gas,0,3
10579488,,,1973.0,149000,2.0,48.0,,1,0.0,1.0,0.0,0.0,0.0,56.0,,0,0,0,As new,446.0,1140.0,,F,Electric,0,6
10579486,,All kind,2008.0,285000,2.0,90.0,Installed,0,0.0,1.0,6.0,1.0,0.0,,,0,0,0,As new,837.0,147.0,,B,,3,6
10579483,,,,295000,4.0,170.0,,0,0.0,0.0,0.0,0.0,0.0,281.0,,0,0,0,To renovate,1070.0,394.0,,D,Gas,0,3
10579476,,,1918.0,749000,5.0,225.0,Hyper equipped,0,0.0,1.0,9.0,1.0,71.0,150.0,2.0,0,0,1,To renovate,1166.0,389.0,205.0,G,Gas,4,3
10414125,,,,450000,6.0,224.0,Installed,0,0.0,1.0,0.0,0.0,0.0,600.0,,0,0,0,Good,1517.0,301.0,,D,Gas,3,4
10453569,,,,699000,3.0,248.0,Installed,0,0.0,1.0,0.0,1.0,0.0,2045.0,,0,0,0,Good,1995.0,415.0,,E,,3,4
10579441,,,,160000,1.0,60.0,,0,0.0,1.0,6.0,0.0,0.0,,4.0,0,1,1,Just renovated,993.0,,,,Gas,0,5
10579438,,,2021.0,379000,4.0,100.0,,0,0.0,0.0,0.0,0.0,0.0,665.0,4.0,0,0,0,,849.0,,,,Gas,0,0
10579437,,,1968.0,319000,3.0,234.0,Installed,0,0.0,1.0,20.0,1.0,60.0,190.0,2.0,0,0,0,Good,1187.0,276.0,,C,Fuel oil,3,4
10579436,,,1977.0,325000,3.0,180.0,Installed,0,0.0,1.0,15.0,0.0,0.0,,2.0,0,1,0,As new,1732.0,139.0,,B,,3,6
10579435,,,1998.0,389000,3.0,240.0,Installed,0,0.0,1.0,27.0,1.0,362.0,553.0,4.0,0,0,0,Good,932.0,288.0,,C,Gas,3,4
10579434,,,,1449000,5.0,260.0,Hyper equipped,1,0.0,1.0,0.0,0.0,0.0,69.0,2.0,0,0,0,As new,2639.0,403.0,81.0,G,Gas,4,6
10514334,Famenne - Ardennes,,,235000,3.0,100.0,Semi equipped,0,0.0,1.0,20.0,1.0,1700.0,1801.0,4.0,0,0,0,Just renovated,,242.0,50.0,C,Gas,2,5
10579431,,,1949.0,1295000,5.0,331.0,Installed,0,0.0,1.0,56.0,1.0,287.0,382.0,2.0,0,0,0,Good,4001.0,261.0,55.0,E,Gas,3,4
10579430,,,1942.0,1400000,5.0,450.0,Installed,0,1.0,0.0,0.0,1.0,1642.0,1642.0,4.0,0,0,1,,8691.0,,,,Gas,3,0
10579427,,,,249000,2.0,104.0,Installed,0,0.0,0.0,0.0,0.0,0.0,95.0,3.0,0,0,0,Good,252.0,273.0,,C,Gas,3,4
10579426,,,1876.0,569000,4.0,203.0,Installed,0,0.0,1.0,0.0,0.0,0.0,100.0,2.0,0,0,0,Good,728.0,328.0,,D,Gas,3,4
10579425,,,,363086,2.0,104.0,Installed,0,0.0,1.0,24.0,0.0,0.0,,2.0,0,1,0,As new,,,,,,3,6
10579424,,,,297000,3.0,110.0,Installed,0,0.0,1.0,0.0,0.0,0.0,88.0,2.0,0,0,0,Good,302.0,296.0,,C,Gas,3,4
10495493,,,2011.0,200000,2.0,73.0,,0,0.0,1.0,4.0,0.0,0.0,,4.0,0,1,0,Good,1136.0,228.0,,E,Electric,0,4
10579421,,,2017.0,209000,2.0,38.0,Installed,1,0.0,0.0,0.0,0.0,0.0,,4.0,0,1,0,Good,,,,,,3,4
10579418,,,1960.0,495000,3.0,135.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,1,1,As new,,104.0,104.0,C,Gas,3,6
10579414,,,,299000,5.0,248.0,Installed,0,0.0,1.0,0.0,1.0,0.0,236.0,,0,0,1,To be done up,,674.0,,F,Electric,3,1
10084275,Bruxelles Nord,,2012.0,299000,2.0,85.0,USA installed,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,0,1,As new,1097.0,227.0,45.0,E,Gas,7,6
10077863,Bruxelles Nord,,2012.0,299000,2.0,85.0,USA installed,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,0,1,As new,1097.0,227.0,45.0,E,Gas,7,6
10304070,Liège environs,,1874.0,299000,4.0,239.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,0,0,1,Good,654.0,180.0,38.0,C,Gas,1,4
10522623,,,2013.0,299000,2.0,115.0,Installed,0,0.0,1.0,19.0,0.0,0.0,,2.0,0,1,0,Good,1014.0,128.0,,B,Gas,3,4
10448516,,,2005.0,305000,2.0,102.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,1,1,Good,1024.0,140.0,,B,Gas,3,4
10547112,,,2003.0,335000,2.0,104.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,0,Good,856.0,156.0,,B,Gas,2,4
9524106,Bruxelles Est,,1999.0,340000,3.0,106.0,Semi equipped,0,0.0,1.0,14.0,0.0,0.0,,3.0,0,1,0,As new,1539.0,273.0,22.0,E,Gas,2,6
10539238,,,1930.0,345000,4.0,190.0,Installed,0,0.0,0.0,0.0,1.0,88.0,156.0,2.0,0,0,0,As new,674.0,221.0,,C,Gas,3,6
10579413,,,1998.0,248000,2.0,130.0,Installed,0,0.0,1.0,0.0,1.0,0.0,,,0,0,0,As new,1085.0,387.0,,D,Electric,3,6
10579409,Cinquantenaire,,,845000,2.0,186.0,,0,0.0,1.0,3.0,0.0,0.0,,2.0,0,1,1,To be done up,3227.0,174.0,44.0,D,Gas,0,1
10579408,,,,1500000,3.0,240.0,Installed,0,0.0,1.0,0.0,1.0,2000.0,4000.0,4.0,0,0,1,,,556.0,,F,,3,0
10579407,,,,370000,2.0,100.0,Hyper equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,1,0,,1628.0,171.0,44.0,D,Fuel oil,4,0
